102171168007.86444, 0.4610169491525423
144072830835.25946, 0.45932203389830506
212076495067.42953, 0.4576271186440678
370706200983.7077, 0.4576271186440678
662057214370.7699, 0.45423728813559316
1261090542294.9978, 0.44915254237288127
2252225857796.861, 0.4423728813559321
4383197551003.8364, 0.43220338983050843
7661756724983.102, 0.4203389830508474
12290010072088.928, 0.4101694915254237
24437664687235.324, 0.3949152542372881
43644083011357.59, 0.3830508474576271
76289134273997.75, 0.371186440677966
142227990687227.1, 0.36101694915254223
301632137654301.3, 0.3491525423728813
538695420497924.5, 0.3389830508474576
1048388837065049.6, 0.33220338983050846
1793623739052831.5, 0.32711864406779656
3272844512184207, 0.32203389830508466
5720878002705710, 0.3152542372881355
9579509745537226, 0.311864406779661
